Category,Note,Player,Start.gg Hex ID,Start.gg Num ID,Points,Start Date,End Date,Source
0 - Ranking,2022 OrionRank #001,MkLeo,3f297e74,222927,350,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #002,あcola,830dec1e,2691639,350,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #003,Sparg0,b5230de8,158026,350,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #004,Light,e2974569,158871,350,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #005,Shuton,993a6b60,226829,350,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #006,Tea,ab90c078,695882,300,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #007,ProtoBanham,849ebfbf,1041641,300,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #008,Tweek,0d650c15,15768,300,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #009,Glutonny,7611d833,6122,300,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #010,Onin,55206a63,1063610,300,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #011,Riddles,03d3a671,160464,250,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #012,Kola,86e42aaa,18802,250,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #013,Dabuz,b0203282,4702,250,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #014,Sonix,0301d9f0,258371,250,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #015,Yoshidora,9568f351,1151910,250,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #016,Maister,9fb774ae,135042,200,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #017,KEN,8881ab7d,212701,200,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #018,Zomba,880cbc79,370802,200,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #019,Kameme,7472527c,197485,200,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #020,ミーヤー,d8016ec8,1636582,200,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #021,Sisqui,e97f144e,539193,150,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #022,へろー,dba21096,1647076,150,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #023,Bloom4Eva,17afe34e,1198828,150,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #024,Kurama,d59004ad,175623,150,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #025,Asimo,ffa84c87,1569435,150,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #026,Gackt,e8f0cdcd,484575,140,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #027,Cosmos,f43bf52f,64466,140,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #028,zackray,181880b7,498962,140,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #029,Anathema,3351cf4f,71203,140,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #030,Jakal,8cacea70,231113,140,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #031,MuteAce,284d5644,44865,130,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #032,ApolloKage,ca0e602a,1099727,130,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #033,Big D,67dab81e,21504,130,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #034,Lui$,00b68019,173403,130,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #035,Ned,36ba38db,39054,130,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #036,Jake,1e90eb40,532139,120,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #037,Fatality,213213f6,15921,120,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #038,HIKARU,b905cb9a,323524,120,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #039,Marss,083f2f7a,39206,120,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #040,Yaura,5e9efb3c,2331494,120,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #041,Chag,c5e8b49a,70916,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #042,Scend,574b3c34,28679,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #043,Kome,0910174c,320526,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #044,Abadango,85a82016,23241,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #045,Tilde,f32b3276,525344,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #046,Ouch!?,5dba9df5,300502,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #047,Paseriman,28b69bad,544593,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #048,Aaron,3f44b63e,29773,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #049,MASA,c8cc35c8,559890,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #050,Nietono,dfe0668e,31697,110,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #051,BassMage,1072c31f,229756,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #052,Mr.R,2df8b2c9,14411,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #053,MKBigBoss,60bedceb,546734,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #054,Repo,2f69f3c8,1276498,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #055,Goblin,e2b415de,57020,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #056,Tarik,b78faa57,215623,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #057,Skyjay,f5b6768a,961165,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #058,Shirayuki,deb476b0,1494087,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #059,Sigma,c85ce835,569216,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #060,MVD,7be9196d,21460,100,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #061,Rizeasu,fd635518,533753,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #062,Lima,b26c2ab1,216617,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #063,DIO,9ecf6867,1335040,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #064,quiK,a488aa5c,6872,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #065,Huto,95a90b8f,498225,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #066,jaredisking1,2081bbaa,261271,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #067,Syrup,0f333fd3,1216463,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #068,SHADIC,8c295120,823045,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #069,yonni,202e52e8,1989582,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #070,Space,234cbf40,180857,90,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #071,Ling,f8345700,58121,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #072,あとりえ,d6657d35,553122,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #073,Raflow,1e53f5f2,1352543,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #074,Noi,9b3c0744,1342372,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #075,AlanDiss,46ff138e,128243,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #076,Luugi,57bd7962,1777711,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #077,Dark Wizzy,9539ce78,249838,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #078,Peabnut,9160966b,49302,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #079,0a66b04b,0a66b04b,160113,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #080,アカキクス,f3d4fad1,1857350,80,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #081,Myran,266882d2,24641,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #082,ESAM,0d82ea3f,19622,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #083,Jogibu,a064a355,1487005,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #084,WaKa,cb6001b4,504366,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #085,Leon,b6859efe,5604,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #086,Oryon,ac800e16,977863,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #087,DDee,e6d10518,1480393,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #088,ChunkyKong,419ccc4e,1215486,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #089,ShinyMark,1cbc6e18,184005,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #090,ヤマナクション,902ef190,1405882,70,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #091,IcyMist,1466a72e,147658,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #092,Mugen,0895a60d,71079,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #093,Zinoto,9c882d5c,3662,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #094,Munekin,db6ec18d,1336568,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #095,Umeki,e4d2585c,30009,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #096,たいけい/Taikei,755e1bd3,2146899,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #097,トウラ,7098c985,1218808,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #098,Quandale Dinglelingleton,a16e8ea8,2286649,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #099,ATATA,f4da6f4a,38148,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #100,Jdizzle,bd2ad28b,61140,60,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #101,Andrik,e038fce4,131374,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #102,LeoN,019acc74,147246,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #103,Rox,7a992013,131359,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #104,Choco,7b0a593e,498181,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #105,Sriks,ca522668,46307,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #106,Nitox,3f7a31f3,2241260,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #107,りど,dd009682,2249416,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #108,Jahzz0,a7d34adf,946548,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #109,skittles,10f6d095,157010,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #110,Shogun,ee14e42c,159539,50,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #111,Chase,88c50121,1648298,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #112,eMass,08c6a082,325409,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #113,Vendetta,a9ab0c5a,343421,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #114,Nao,5f19eb43,498179,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #115,Sinji,d187a98a,61591,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #116,Cloudy,045bcc77,71251,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #117,NaetorU,726d1e3d,999527,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #118,enhancedpv,596edc66,655222,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #119,alice,d8586cb2,969722,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #120,Ikan,996d47bd,571090,40,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #121,2a415fe4,2a415fe4,352904,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #122,Mr. E,ea8bf79c,15889,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #123,Supahsemmie,b3a7a650,148529,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #124,MoDzai,4fdc7279,1241546,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #125,Niko,eb884b77,577598,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #126,Vidad,12187717,1354812,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #127,Chronos,5404a92e,959916,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #128,Sean,ba56449f,24971,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #129,EKING,7b1e5414,39038,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #130,ZAKI,1e07fe22,216223,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #131,MFA,54a03214,261185,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #132,JDV,b2120d43,1532849,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #133,Axiom XL,39696943,185155,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #134,Teaser,53111d6b,675427,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #135,chicken,da8746e9,944373,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #136,らる,50b1e9a9,2691637,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #137,Gen,c56b433f,160103,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #138,Eim,95d23132,413245,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #139,Longo,5be04182,36829,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #140,T3 DOM,5b98dbba,798925,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #141,AndresFn,efabe54a,140568,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #142,Epic_Gabriel,d5ac543e,436376,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #143,680ce885,680ce885,368162,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #144,Lv.1,98c978f4,1334871,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #145,Larry Lurr,62859f49,1035,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #146,Homika,a9b0bede,145949,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #147,Lancelot,a18e37a5,158499,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #148,Candle,9d88138d,1695284,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #149,kept,058e05d7,567244,30,2022-12-19,2023-07-25,
0 - Ranking,2022 OrionRank #150,Rocke,3d383799,1087831,30,2022-12-19,2023-07-25,
0 - Ranking,2023 LumiRank  Mid-Year #001,あcola,830dec1e,2691639,350,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #002,Sparg0,b5230de8,158026,350,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #003,ミーヤー,d8016ec8,1636582,350,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #004,Sonix,0301d9f0,258371,350,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #005,Tweek,0d650c15,15768,350,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #006,Light,e2974569,158871,300,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #007,MkLeo,3f297e74,222927,300,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #008,Riddles,03d3a671,160464,300,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #009,Shuton,993a6b60,226829,300,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #010,Yoshidora,9568f351,1151910,300,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #011,Glutonny,7611d833,6122,250,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #012,Kameme,7472527c,197485,250,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #013,Zomba,880cbc79,370802,250,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #014,Tea,ab90c078,695882,250,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #015,Asimo,ffa84c87,1569435,250,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #016,MuteAce,284d5644,44865,200,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #017,zackray,181880b7,498962,200,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #018,Maister,9fb774ae,135042,200,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #019,Yaura,5e9efb3c,2331494,200,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #020,Kurama,d59004ad,175623,200,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #021,KEN,8881ab7d,212701,150,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #022,Gackt,e8f0cdcd,484575,150,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #023,Skyjay,f5b6768a,961165,150,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #024,Dabuz,b0203282,4702,150,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #025,Jogibu,a064a355,1487005,150,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #026,Bloom4Eva,17afe34e,1198828,140,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #027,DIO,9ecf6867,1335040,140,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #028,Sisqui,e97f144e,539193,140,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #029,Big D,67dab81e,21504,140,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #030,Onin,55206a63,1063610,140,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #031,へろー,dba21096,1647076,130,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #032,Ouch!?,5dba9df5,300502,130,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #033,Neo,6839ebd5,1497801,130,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #034,Marss,083f2f7a,39206,130,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #035,Jagaimo,e3021993,1057992,130,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #036,HIKARU,b905cb9a,323524,120,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #037,MKBigBoss,60bedceb,546734,120,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #038,ApolloKage,ca0e602a,1099727,120,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #039,ましゃ,9e36af3c,564883,120,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #040,Umeki,e4d2585c,30009,120,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #041,Chase,88c50121,1648298,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #042,Lima,b26c2ab1,216617,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #043,ドラ右,82f63ee2,2736197,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #044,ツバキ,ae9132a9,2512538,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #045,Jakal,8cacea70,231113,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #046,takera,88be6184,312953,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #047,Luugi,57bd7962,1777711,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #048,Quidd,26f6e7d3,1005189,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #049,Rizeasu,fd635518,533753,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year #050,あとりえ,d6657d35,553122,110,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,Cosmos,f43bf52f,64466,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,Eim,95d23132,413245,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,Kola,86e42aaa,18802,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,Kome,0910174c,320526,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,MASA,c8cc35c8,559890,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,Nao,5f19eb43,498179,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,ShinyMark,1cbc6e18,184005,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,Sigma,c85ce835,569216,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,らる,50b1e9a9,2691637,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 060,ロン/Ron,0e0f7d26,1476863,100,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,2a6e2371,2a6e2371,445529,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,Hurt,9b4e3c26,1332765,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,Kaninabe,88c26d6b,2496070,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,Karaage,f8fdc7f2,2568097,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,Noi,9b3c0744,1342372,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,Paseriman,28b69bad,544593,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,quiK,a488aa5c,6872,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,Tilde,f32b3276,525344,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,オムアツ,3e9d9aa9,2209034,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 070,たいけい/Taikei,755e1bd3,2146899,90,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,BassMage,1072c31f,229756,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,Capitancito,c32a7b3b,71105,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,Huto,95a90b8f,498225,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,Lui$,00b68019,173403,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,Lv.1,98c978f4,1334871,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,M0tsunabE,2c058878,2486625,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,Quandale Dinglelingleton,a16e8ea8,2286649,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,Repo,2f69f3c8,1276498,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,showers,f00e830f,1510358,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 080,スノー,d7014dc2,2789940,80,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,Aaron,3f44b63e,29773,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,AndresFn,efabe54a,140568,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,Riku,6c77f286,1042374,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,Shirayuki,deb476b0,1494087,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,sssr,c014512f,2337581,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,TG(トリグリ),2960afb9,2586117,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,おいじょーじ,0aa4bc3e,1339029,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,せんら,2bbe929a,1904953,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,ヤマナクション,902ef190,1405882,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 090,りゅーおー/Ryuoh,14757eac,1397743,70,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,Abadango,85a82016,23241,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,Andrik,e038fce4,131374,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,Goblin,e2b415de,57020,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,Jahzz0,a7d34adf,946548,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,JDV,b2120d43,1532849,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,Suinoko,0526d8c7,316314,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,Wrath,9e90ab19,70538,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,アカキクス,f3d4fad1,1857350,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,いーじす/ Ezs,2f9b7660,2215215,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 100,ふい,61a4f787,2461700,60,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 110,alice,d8586cb2,969722,50,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 110,Anathema,3351cf4f,71203,50,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 110,chicken,da8746e9,944373,50,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 110,Lea,347db83d,360589,50,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 110,Leon,b6859efe,5604,50,2023-07-25,2023-12-18,
0 - Ranking,2023 LumiRank  Mid-Year Top 110,Ling,f8345700,58121,50,2023-07-25,2023-12-18,
